YEAR,MONTH,DAY,HOUR,PM25
2022,03,04,08,25.9
2022,03,04,09,27.1
2022,03,04,10,28.4
2022,03,04,11,28.0
2022,03,04,12,28.4
2022,03,04,13,26.2
2022,03,04,14,26.4
2022,03,04,15,26.9
2022,03,04,16,25.9
2022,03,04,17,23.7
2022,03,04,18,25.6
2022,03,04,19,25.7
2022,03,04,20,25.1
2022,03,04,21,24.3
2022,03,04,22,22.8
2022,03,04,23,19.3
2022,03,05,00,16.4
2022,03,05,01,15.0
2022,03,05,02,15.3
2022,03,05,03,18.2
2022,03,05,04,22.1
2022,03,05,05,22.2
2022,03,05,06,22.5
2022,03,05,07,23.1
2022,03,05,08,23.8
2022,03,05,09,25.7
2022,03,05,10,28.2
2022,03,05,11,29.3
2022,03,05,12,30.5
2022,03,05,13,30.5
2022,03,05,14,32.4
2022,03,05,15,31.9
2022,03,05,16,29.0
2022,03,05,17,29.2
2022,03,05,18,29.9
2022,03,05,19,31.7
2022,03,05,20,28.3
2022,03,05,21,24.1
2022,03,05,22,25.4
2022,03,05,23,24.1
2022,03,06,00,20.3
2022,03,06,01,18.0
2022,03,06,02,16.7
2022,03,06,03,17.7
2022,03,06,04,20.2
2022,03,06,05,20.1
2022,03,06,06,20.3
2022,03,06,07,17.6
2022,03,06,08,14.8
2022,03,06,09,11.6
2022,03,06,10,11.0
2022,03,06,11,10.9
2022,03,06,12,11.7
2022,03,06,13,12.1
2022,03,06,14,11.4
2022,03,06,15,7.6
2022,03,06,16,6.8
2022,03,06,17,7.1
2022,03,06,18,7.2
2022,03,06,19,6.7
2022,03,06,20,6.1
2022,03,06,21,6.8
2022,03,06,22,7.6
2022,03,06,23,7.3
2022,03,07,00,7.7
2022,03,07,01,8.6
2022,03,07,02,8.9
2022,03,07,03,9.6
2022,03,07,04,10.0
2022,03,07,05,10.2
2022,03,07,06,11.1
2022,03,07,07,11.7
2022,03,07,08,13.3
2022,03,07,09,14.7
2022,03,07,10,14.3
2022,03,07,11,11.3
2022,03,07,12,11.2
2022,03,07,13,11.3
2022,03,07,14,10.9
2022,03,07,15,9.9
2022,03,07,16,10.3
2022,03,07,17,12.1
2022,03,07,18,12.4
2022,03,07,19,12.6
2022,03,07,20,12.8
2022,03,07,21,13.4
2022,03,07,22,14.0
2022,03,07,23,13.5
2022,03,08,00,13.5
2022,03,08,01,13.6
2022,03,08,02,13.5
2022,03,08,03,12.7
2022,03,08,04,12.9
2022,03,08,05,13.7
2022,03,08,06,13.9
2022,03,08,07,14.0
2022,03,08,08,15.1
2022,03,08,09,15.0
2022,03,08,10,13.6
2022,03,08,11,12.8
2022,03,08,12,13.1
2022,03,08,13,13.7
2022,03,08,14,14.3
2022,03,08,15,14.3
2022,03,08,16,14.5
2022,03,08,17,16.1
2022,03,08,18,15.6
2022,03,08,19,14.8
2022,03,08,20,14.8
2022,03,08,21,15.1
2022,03,08,22,15.4
2022,03,08,23,16.7
2022,03,09,00,19.1
2022,03,09,01,21.2
2022,03,09,02,21.6
2022,03,09,03,22.5
2022,03,09,04,19.8
2022,03,09,05,18.3
2022,03,09,06,18.3
2022,03,09,07,20.6
2022,03,09,08,20.5
2022,03,09,09,23.4
2022,03,09,10,26.0
2022,03,09,11,27.9
2022,03,09,12,30.0
2022,03,09,13,31.9
2022,03,09,14,33.5
2022,03,09,15,31.2
2022,03,09,16,29.3
2022,03,09,17,31.5
2022,03,09,18,31.8
2022,03,09,19,33.5
2022,03,09,20,35.2
2022,03,09,21,33.6
2022,03,09,22,32.8
2022,03,09,23,36.9
2022,03,10,00,36.5
2022,03,10,01,35.6
2022,03,10,02,36.3
2022,03,10,03,37.5
2022,03,10,04,38.9
2022,03,10,05,38.4
2022,03,10,06,37.2
2022,03,10,07,38.4
2022,03,10,08,40.1
2022,03,10,09,40.9
2022,03,10,10,39.8
2022,03,10,11,36.2
2022,03,10,12,33.4
2022,03,10,13,25.3
2022,03,10,14,23.3
2022,03,10,15,24.4
2022,03,10,16,23.4
2022,03,10,17,25.0
2022,03,10,18,24.2
2022,03,10,19,25.6
2022,03,10,20,29.0
2022,03,10,21,32.6
2022,03,10,22,23.3
2022,03,10,23,17.1
2022,03,11,00,13.6
2022,03,11,01,13.2
2022,03,11,02,14.4
2022,03,11,03,15.9
2022,03,11,04,16.1
2022,03,11,05,16.4
2022,03,11,06,17.7
2022,03,11,07,18.2
2022,03,11,08,17.7
2022,03,11,09,17.9
2022,03,11,10,16.7
2022,03,11,11,17.1
2022,03,11,12,17.1
2022,03,11,13,14.8
2022,03,11,14,12.5
2022,03,11,15,12.0
2022,03,11,16,11.7
2022,03,11,17,11.6
2022,03,11,18,12.0
2022,03,11,19,14.8
2022,03,11,20,16.9
2022,03,11,21,19.7
2022,03,11,22,15.9
2022,03,11,23,12.3
2022,03,12,00,14.6
2022,03,12,01,14.7
2022,03,12,02,12.9
2022,03,12,03,11.6
2022,03,12,04,7.3
2022,03,12,05,5.2
2022,03,12,06,5.0
2022,03,12,07,5.8
2022,03,12,08,5.7
2022,03,12,09,5.6
2022,03,12,10,5.6
2022,03,12,11,5.6
2022,03,12,12,7.1
2022,03,12,13,7.2
2022,03,12,14,6.9
2022,03,12,15,5.7
2022,03,12,16,5.5
2022,03,12,17,5.2
2022,03,12,18,6.5
2022,03,12,19,7.0
2022,03,12,20,6.6
2022,03,12,21,7.3
2022,03,12,22,8.0
2022,03,12,23,5.6
2022,03,13,00,4.4
2022,03,13,01,4.6
2022,03,13,02,4.3
2022,03,13,03,4.3
2022,03,13,04,4.8
2022,03,13,05,6.1
2022,03,13,06,5.6
2022,03,13,07,9.2
2022,03,13,08,9.7
2022,03,13,09,13.0
2022,03,13,10,15.0
2022,03,13,11,11.9
2022,03,13,12,9.8
2022,03,13,13,9.6
2022,03,13,14,7.8
2022,03,13,15,6.2
2022,03,13,16,3.7
2022,03,13,17,5.1
2022,03,13,18,5.1
2022,03,13,19,6.1
2022,03,13,20,4.7
2022,03,13,21,4.0
2022,03,13,22,4.7
2022,03,13,23,4.3
2022,03,14,00,3.8
2022,03,14,01,4.1
2022,03,14,02,5.9
2022,03,14,03,8.0
2022,03,14,04,10.0
2022,03,14,05,9.5
2022,03,14,06,11.8
2022,03,14,07,10.6
2022,03,14,08,13.0
2022,03,14,09,13.8
2022,03,14,10,14.3
2022,03,14,11,14.4
2022,03,14,12,14.5
2022,03,14,13,13.5
2022,03,14,14,11.6
2022,03,14,15,8.0
2022,03,14,16,7.1
2022,03,14,17,6.7
2022,03,14,18,4.9
2022,03,14,19,5.9
2022,03,14,20,6.2
2022,03,14,21,7.2
2022,03,14,22,9.0
2022,03,14,23,6.5
2022,03,15,00,6.5
2022,03,15,01,7.2
2022,03,15,02,10.7
2022,03,15,03,13.1
2022,03,15,04,17.2
2022,03,15,05,19.8
2022,03,15,06,18.4
2022,03,15,07,17.1
2022,03,15,08,19.6
2022,03,15,09,19.6
2022,03,15,10,23.3
2022,03,15,11,16.5
2022,03,15,12,13.7
2022,03,15,13,15.3
2022,03,15,14,13.1
2022,03,15,15,12.0
2022,03,15,16,12.1
2022,03,15,17,11.0
2022,03,15,18,12.5
2022,03,15,19,12.3
2022,03,15,20,12.8
2022,03,15,21,9.8
2022,03,15,22,9.8
2022,03,15,23,12.2
2022,03,16,00,19.0
2022,03,16,01,17.1
2022,03,16,02,12.6
2022,03,16,03,16.2
2022,03,16,04,17.7
2022,03,16,05,18.2
2022,03,16,06,13.9
2022,03,16,07,16.0
2022,03,16,08,21.6
2022,03,16,09,20.5
2022,03,16,10,17.5
2022,03,16,11,17.1
2022,03,16,12,15.9
2022,03,16,13,14.4
2022,03,16,14,16.0
2022,03,16,15,15.0
2022,03,16,16,15.0
2022,03,16,17,16.1
2022,03,16,18,15.0
2022,03,16,19,14.9
2022,03,16,20,14.5
2022,03,16,21,15.3
2022,03,16,22,16.0
2022,03,16,23,17.5
2022,03,17,00,20.9
2022,03,17,01,24.2
2022,03,17,02,18.2
2022,03,17,03,9.2
2022,03,17,04,5.3
2022,03,17,05,4.3
2022,03,17,06,4.7
2022,03,17,07,5.5
2022,03,17,08,6.0
2022,03,17,09,6.4
2022,03,17,10,7.1
2022,03,17,11,5.0
2022,03,17,12,4.6
2022,03,17,13,4.8
2022,03,17,15,6.7
2022,03,17,16,7.0
2022,03,17,17,6.7
2022,03,17,18,6.7
2022,03,17,19,6.3
2022,03,17,20,7.9
2022,03,17,21,11.2
2022,03,17,22,7.6
2022,03,17,23,6.8
2022,03,18,00,7.5
2022,03,18,01,5.7
2022,03,18,02,6.0
2022,03,18,03,6.2
2022,03,18,04,10.1
2022,03,18,05,11.5
2022,03,18,06,12.5
2022,03,18,07,14.0
2022,03,18,08,13.7
2022,03,18,09,18.9
2022,03,18,10,15.3
2022,03,18,11,12.1
2022,03,18,12,12.6
2022,03,18,13,11.4
2022,03,18,14,12.7
2022,03,18,15,13.8
2022,03,18,16,22.2
2022,03,18,17,12.6
2022,03,18,18,10.6
2022,03,18,19,14.2
2022,03,18,20,15.0
2022,03,18,21,13.1
2022,03,18,22,11.9
2022,03,18,23,11.7
2022,03,19,00,11.5
2022,03,19,01,11.2
2022,03,19,02,11.2
2022,03,19,03,11.0
2022,03,19,04,10.3
2022,03,19,05,10.2
2022,03,19,06,10.9
2022,03,19,07,11.5
2022,03,19,08,11.6
2022,03,19,09,11.5
2022,03,19,10,10.4
2022,03,19,11,6.1
2022,03,19,12,6.5
2022,03,19,13,5.0
2022,03,19,14,4.2
2022,03,19,15,4.8
2022,03,19,16,3.6
2022,03,19,17,2.8
2022,03,19,18,2.3
2022,03,19,19,3.2
2022,03,19,20,3.7
2022,03,19,21,4.3
2022,03,19,22,3.5
2022,03,19,23,3.6
2022,03,20,00,3.3
2022,03,20,01,3.5
2022,03,20,02,5.7
2022,03,20,03,10.6
2022,03,20,04,15.0
2022,03,20,05,14.0
2022,03,20,06,14.5
2022,03,20,07,17.3
2022,03,20,08,20.0
2022,03,20,09,23.0
2022,03,20,10,26.0
2022,03,20,11,29.5
2022,03,20,12,31.7
2022,03,20,13,32.6
2022,03,20,14,34.6
2022,03,20,15,37.5
2022,03,20,16,42.2
2022,03,20,17,46.5
2022,03,20,18,51.3
2022,03,20,19,49.8
2022,03,20,20,50.3
2022,03,20,21,45.6
2022,03,20,22,45.9
2022,03,20,23,46.3
2022,03,21,00,48.7
2022,03,21,01,50.7
2022,03,21,02,49.1
2022,03,21,03,48.7
2022,03,21,04,49.1
2022,03,21,05,49.9
2022,03,21,06,50.6
2022,03,21,07,49.0
2022,03,21,08,43.8
2022,03,21,09,35.6
2022,03,21,10,28.4
2022,03,21,11,29.9
2022,03,21,12,31.2
2022,03,21,13,26.9
2022,03,21,14,25.1
2022,03,21,15,29.7
2022,03,21,16,32.7
2022,03,21,17,34.0
2022,03,21,18,33.3
2022,03,21,19,31.0
2022,03,21,20,31.7
2022,03,21,21,33.1
2022,03,21,22,33.1
2022,03,21,23,31.3
2022,03,22,00,30.9
2022,03,22,01,34.2
2022,03,22,02,37.4
2022,03,22,03,40.0
2022,03,22,04,41.0
2022,03,22,05,41.1
2022,03,22,06,41.0
2022,03,22,07,40.1
2022,03,22,08,35.6
2022,03,22,09,32.8
2022,03,22,10,31.6
2022,03,22,11,32.7
2022,03,22,12,35.4
2022,03,22,13,36.6
2022,03,22,14,39.2
2022,03,22,15,43.9
2022,03,22,16,36.6
2022,03,22,17,34.5
2022,03,22,18,36.0
2022,03,22,19,36.1
2022,03,22,20,36.9
2022,03,22,21,33.6
2022,03,22,22,34.2
2022,03,22,23,35.9
2022,03,23,00,36.7
2022,03,23,01,37.0
2022,03,23,02,38.6
2022,03,23,03,37.1
2022,03,23,04,39.2
2022,03,23,05,39.4
2022,03,23,06,39.2
2022,03,23,07,39.6
2022,03,23,08,40.2
2022,03,23,09,39.5
2022,03,23,10,38.5
2022,03,23,11,39.3
2022,03,23,12,42.7
2022,03,23,13,44.5
2022,03,23,14,43.7
2022,03,23,15,47.4
2022,03,23,16,45.9
2022,03,23,17,42.1
2022,03,23,18,34.0
2022,03,23,19,33.5
2022,03,23,20,41.8
2022,03,23,21,44.9
2022,03,23,22,47.7
2022,03,23,23,52.9
2022,03,24,00,58.3
2022,03,24,01,56.7
2022,03,24,02,53.1
2022,03,24,03,52.2
2022,03,24,04,53.2
2022,03,24,05,55.8
2022,03,24,06,56.5
2022,03,24,07,58.4
2022,03,24,08,60.8
2022,03,24,09,64.1
2022,03,24,10,57.7
2022,03,24,11,38.6
2022,03,24,12,40.7
2022,03,24,13,44.8
2022,03,24,14,42.3
2022,03,24,15,40.9
2022,03,24,16,44.0
2022,03,24,17,38.4
2022,03,24,18,45.0
2022,03,24,19,60.9
2022,03,24,20,63.7
2022,03,24,21,67.2
2022,03,24,22,68.8
2022,03,24,23,68.9
2022,03,25,00,58.5
2022,03,25,01,44.3
2022,03,25,02,47.0
2022,03,25,03,47.6
2022,03,25,04,51.8
2022,03,25,05,57.7
2022,03,25,06,65.4
2022,03,25,07,67.6
2022,03,25,08,67.6
2022,03,25,09,62.1
2022,03,25,10,53.9
2022,03,25,11,48.5
2022,03,25,12,46.1
2022,03,25,13,48.7
2022,03,25,14,49.7
2022,03,25,15,47.3
2022,03,25,16,44.0
2022,03,25,17,42.3
2022,03,25,18,39.4
2022,03,25,19,42.4
2022,03,25,20,47.4
2022,03,25,21,44.4
2022,03,25,22,46.0
2022,03,25,23,43.2
2022,03,26,00,37.8
2022,03,26,01,32.7
2022,03,26,02,29.2
2022,03,26,03,29.2
2022,03,26,04,30.5
2022,03,26,05,32.9
2022,03,26,06,40.1
2022,03,26,07,45.8
2022,03,26,08,50.5
2022,03,26,09,47.5
2022,03,26,10,49.7
2022,03,26,11,59.8
2022,03,26,12,65.1
2022,03,26,13,63.1
2022,03,26,14,56.8
2022,03,26,15,49.0
2022,03,26,16,50.0
2022,03,26,17,41.7
2022,03,26,18,17.3
2022,03,26,19,12.1
2022,03,26,20,12.5
2022,03,26,21,14.7
2022,03,26,22,14.0
2022,03,26,23,12.7
2022,03,27,00,15.1
2022,03,27,01,10.2
2022,03,27,02,6.1
2022,03,27,03,6.4
2022,03,27,04,7.9
2022,03,27,05,8.4
2022,03,27,06,7.5
2022,03,27,07,6.5
2022,03,27,08,5.3
2022,03,27,09,4.9
2022,03,27,10,4.4
2022,03,27,11,6.2
2022,03,27,12,11.1
2022,03,27,13,11.8
2022,03,27,14,10.6
2022,03,27,15,10.8
2022,03,27,16,10.8
2022,03,27,17,11.4
2022,03,27,18,12.9
2022,03,27,19,15.5
2022,03,27,20,13.4
2022,03,27,21,13.7
2022,03,27,22,12.4
2022,03,27,23,10.4
2022,03,28,00,9.8
2022,03,28,01,9.5
2022,03,28,02,9.9
2022,03,28,03,10.2
2022,03,28,04,10.1
2022,03,28,05,10.5
2022,03,28,06,11.5
2022,03,28,07,13.1
2022,03,28,08,14.8
2022,03,28,09,17.5
2022,03,28,10,16.3
2022,03,28,11,15.3
2022,03,28,12,17.2
2022,03,28,13,22.9
2022,03,28,14,24.2
2022,03,28,15,19.4
2022,03,28,16,16.3
2022,03,28,17,20.2
2022,03,28,18,15.7
2022,03,28,19,13.7
2022,03,28,20,13.0
2022,03,28,21,16.6
2022,03,28,22,18.0
2022,03,28,23,20.1
2022,03,29,00,21.2
2022,03,29,01,23.4
2022,03,29,02,24.2
2022,03,29,03,24.2
2022,03,29,04,23.6
2022,03,29,05,25.6
2022,03,29,06,26.5
2022,03,29,07,29.6
2022,03,29,08,29.6
2022,03,29,09,26.5
2022,03,29,10,25.8
2022,03,29,11,25.8
2022,03,29,12,27.1
2022,03,29,13,26.9
2022,03,29,14,24.9
2022,03,29,15,23.8
2022,03,29,16,25.2
2022,03,29,17,27.2
2022,03,29,18,25.4
2022,03,29,19,25.1
2022,03,29,20,27.4
2022,03,29,21,24.4
2022,03,29,22,22.3
2022,03,29,23,21.7
2022,03,30,00,22.3
2022,03,30,01,21.7
2022,03,30,02,20.4
2022,03,30,03,19.8
2022,03,30,04,20.4
2022,03,30,05,19.8
2022,03,30,06,20.1
2022,03,30,07,20.5
2022,03,30,08,20.7
2022,03,30,09,15.9
2022,03,30,10,14.6
2022,03,30,11,13.6
2022,03,30,12,9.6
2022,03,30,13,10.1
2022,03,30,14,5.7
2022,03,30,15,4.9
2022,03,30,16,5.1
2022,03,30,17,6.4
2022,03,30,18,6.9
2022,03,30,19,5.6
2022,03,30,20,3.9
2022,03,30,21,4.0
2022,03,30,22,4.3
2022,03,30,23,2.4
2022,04,01,00,1.8
2022,04,01,01,1.5
2022,04,01,02,1.6
2022,04,01,03,2.0
2022,04,01,04,2.5
2022,04,01,05,3.1
2022,04,01,06,2.7
2022,04,01,07,2.6
2022,04,01,08,2.4
2022,04,01,09,2.2
2022,04,01,10,1.4
2022,04,01,11,2.2
2022,04,01,12,2.5
2022,04,01,13,2.6
2022,04,01,14,3.4
2022,04,01,15,6.1
2022,04,01,16,4.3
2022,04,01,17,4.8
2022,04,01,18,3.2
2022,04,01,19,4.0
2022,04,01,20,3.7
2022,04,01,21,4.0
2022,04,01,22,4.7
2022,04,01,23,4.1
2022,04,02,00,4.0
2022,04,02,01,3.7
2022,04,02,02,4.4
2022,04,02,03,4.6
2022,04,02,04,4.7
2022,04,02,05,4.4
2022,04,02,06,4.4
2022,04,02,07,4.0
2022,04,02,08,3.2
2022,04,02,09,2.9
2022,04,02,10,3.4
2022,04,02,11,4.2
2022,04,02,12,4.0
2022,04,02,13,3.8
2022,04,02,14,3.2
2022,04,02,15,3.9
2022,04,02,16,4.3
2022,04,02,17,4.0
2022,04,02,18,3.2
2022,04,02,19,2.2
2022,04,02,20,2.5
2022,04,02,21,2.8
2022,04,02,22,2.6
2022,04,02,23,2.5
2022,04,03,00,1.9
2022,04,03,01,3.0
2022,04,03,02,1.7
2022,04,03,03,1.7
2022,04,03,04,2.7
2022,04,03,05,2.6
2022,04,03,06,2.5
2022,04,03,07,4.5
2022,04,03,08,3.8
2022,04,03,09,1.3
2022,04,03,10,2.0
2022,04,03,11,1.2
2022,04,03,12,0.8
2022,04,03,13,0.6
2022,04,03,14,0.6
2022,04,03,15,0.8
2022,04,03,16,0.7
2022,04,03,17,0.9
2022,04,03,18,1.1
2022,04,03,19,1.6
2022,04,03,20,1.2
2022,04,03,21,2.6
2022,04,03,22,3.9
2022,04,03,23,6.5
2022,04,04,00,6.5
2022,04,04,01,7.1
2022,04,04,02,8.4
2022,04,04,03,9.9
2022,04,04,04,9.6
2022,04,04,05,12.2
2022,04,04,06,14.0
2022,04,04,07,6.8
2022,04,04,08,8.0
2022,04,04,09,8.6
2022,04,04,10,7.8
2022,04,04,11,6.5
2022,04,04,12,3.8
2022,04,04,13,5.7
2022,04,04,14,7.8
2022,04,04,15,8.2
2022,04,04,16,8.4
2022,04,04,17,8.1
2022,04,04,18,8.3
2022,04,04,19,9.4
2022,04,04,20,9.8
2022,04,04,21,9.4
2022,04,04,22,7.4
2022,04,04,23,7.8
2022,04,05,00,7.9
2022,04,05,01,9.7
2022,04,05,02,10.4
2022,04,05,03,8.8
2022,04,05,04,8.6
2022,04,05,05,7.1
2022,04,05,06,6.8
2022,04,05,07,6.4
2022,04,05,08,5.6
2022,04,05,09,5.2
2022,04,05,10,5.5
2022,04,05,11,5.4
2022,04,05,12,5.6
2022,04,05,13,5.7
2022,04,05,14,6.9
2022,04,05,15,8.1
2022,04,05,16,9.1
2022,04,05,17,9.3
2022,04,05,18,9.9
2022,04,05,19,11.1
2022,04,05,20,13.5
2022,04,05,21,14.6
2022,04,05,22,12.5
2022,04,05,23,12.4
2022,04,06,00,15.1
2022,04,06,01,10.7
2022,04,06,02,9.1
2022,04,06,03,5.7
2022,04,06,04,7.8
2022,04,06,05,10.5
2022,04,06,06,8.1
2022,04,06,07,7.7
2022,04,06,08,10.0
2022,04,06,09,10.5
2022,04,06,10,10.5
2022,04,06,11,8.9
2022,04,06,12,7.4
2022,04,06,13,6.6
2022,04,06,14,6.8
2022,04,06,15,3.7
2022,04,06,16,4.1
2022,04,06,17,3.2
2022,04,06,18,3.6
2022,04,06,19,5.1
2022,04,06,20,6.9
2022,04,06,21,5.9
2022,04,06,22,7.2
2022,04,06,23,7.7
2022,04,07,00,10.2
2022,04,07,01,10.2
2022,04,07,02,12.3
2022,04,07,03,15.4
2022,04,07,04,10.6
2022,04,07,05,6.3
2022,04,07,06,6.3
2022,04,07,07,5.0
2022,04,07,08,4.0
2022,04,07,09,4.8
2022,04,07,10,6.2
2022,04,07,11,8.5
2022,04,07,12,9.1
2022,04,07,13,9.7
2022,04,07,14,9.5
2022,04,07,15,8.7
2022,04,07,16,8.7
2022,04,07,17,5.4
2022,04,07,18,6.2
2022,04,07,19,5.6
2022,04,07,20,7.2
2022,04,07,21,8.4
2022,04,07,22,8.1
2022,04,07,23,6.9
2022,04,08,00,7.5
2022,04,08,01,7.8
2022,04,08,02,5.2
2022,04,08,03,4.3
2022,04,08,04,3.6
2022,04,08,05,4.3
2022,04,08,06,4.8
2022,04,08,07,4.6
2022,04,08,08,4.7
2022,04,08,09,3.7
2022,04,08,10,4.2
2022,04,08,11,4.2
2022,04,08,12,3.8
2022,04,08,13,3.6
2022,04,08,14,4.0
2022,04,08,15,4.8
2022,04,08,16,3.7
2022,04,08,17,3.8
2022,04,08,18,4.3
2022,04,08,19,4.6
2022,04,08,20,5.6
2022,04,08,21,7.5
2022,04,08,22,8.6
2022,04,08,23,8.0
2022,04,09,00,7.7
2022,04,09,01,8.2
2022,04,09,02,7.2
2022,04,09,03,5.6
2022,04,09,04,6.4
2022,04,09,05,7.7
2022,04,09,06,7.0
2022,04,09,07,6.8
2022,04,09,08,6.4
2022,04,09,09,6.8
2022,04,09,10,5.1
2022,04,09,11,4.5
2022,04,09,12,4.4
2022,04,09,13,4.6
2022,04,09,14,4.1
2022,04,09,15,5.5
2022,04,09,16,3.6
2022,04,09,17,4.8
2022,04,09,18,4.5
2022,04,09,19,4.8
2022,04,09,20,4.4
2022,04,09,21,4.1
2022,04,09,22,4.4
2022,04,09,23,4.2
2022,04,10,00,3.8
2022,04,10,01,3.9
2022,04,10,02,3.9
2022,04,10,03,3.4
2022,04,10,04,3.9
2022,04,10,05,3.9
2022,04,10,06,4.2
2022,04,10,07,4.3
2022,04,10,08,3.9
2022,04,10,09,4.0
2022,04,10,10,4.2
2022,04,10,11,3.1
2022,04,10,12,3.2
2022,04,10,13,6.7
2022,04,10,14,7.2
2022,04,10,15,7.5
2022,04,10,16,5.4
2022,04,10,17,4.4
2022,04,10,18,4.6
2022,04,10,19,5.4
2022,04,10,20,5.4
2022,04,10,21,5.2
2022,04,10,22,6.6
2022,04,10,23,6.3
2022,04,11,00,6.8
2022,04,11,01,8.1
2022,04,11,02,9.9
2022,04,11,03,11.2
2022,04,11,04,13.5
2022,04,11,05,15.8
2022,04,11,06,18.1
2022,04,11,07,19.8
2022,04,11,08,19.5
2022,04,11,09,11.2
2022,04,11,10,10.4
2022,04,11,11,8.4
2022,04,11,12,10.8
2022,04,11,13,13.3
2022,04,11,14,13.1
2022,04,11,15,12.5
2022,04,11,16,14.8
2022,04,11,17,15.3
2022,04,11,18,14.5
2022,04,11,19,14.4
2022,04,11,20,13.7
2022,04,11,21,13.2
2022,04,11,22,14.2
2022,04,11,23,14.7
2022,04,12,00,14.2
2022,04,12,01,13.5
2022,04,12,02,12.8
2022,04,12,03,12.3
2022,04,12,04,11.6
2022,04,12,05,11.3
2022,04,12,06,11.6
2022,04,12,07,12.1
2022,04,12,08,12.9
2022,04,12,09,13.6
2022,04,12,10,15.4
2022,04,12,11,16.6
2022,04,12,12,16.6
2022,04,12,13,17.1
2022,04,12,14,15.8
2022,04,12,15,13.1
2022,04,12,16,14.3
2022,04,12,17,15.2
2022,04,12,18,8.6
2022,04,12,19,12.3
2022,04,12,20,11.3
2022,04,12,21,12.6
2022,04,12,22,14.6
2022,04,12,23,13.2
2022,04,13,00,15.0
2022,04,13,01,17.6
2022,04,13,02,14.3
2022,04,13,03,14.3
2022,04,13,04,15.6
2022,04,13,05,13.3
2022,04,13,06,13.5
2022,04,13,07,15.5
2022,04,13,08,14.8
2022,04,13,09,12.2
2022,04,13,10,8.4
2022,04,13,11,8.6
2022,04,13,12,9.3
2022,04,13,13,8.8
2022,04,13,14,7.1
2022,04,13,15,5.7
2022,04,13,16,5.7
2022,04,13,17,4.6
2022,04,13,18,3.0
2022,04,13,19,4.6
2022,04,13,20,12.4
2022,04,13,21,13.5
2022,04,13,22,10.9
2022,04,13,23,12.3
2022,04,14,00,15.3
2022,04,14,01,12.4
2022,04,14,02,17.6
2022,04,14,03,16.5
2022,04,14,04,14.4
2022,04,14,05,11.2
2022,04,14,06,13.4
2022,04,14,07,15.4
2022,04,14,08,14.3
2022,04,14,09,14.4
2022,04,14,10,16.2
2022,04,14,11,15.7
2022,04,14,12,17.4
2022,04,14,13,17.1
2022,04,14,14,20.4
2022,04,14,15,22.2
2022,04,14,16,26.2
2022,04,14,17,25.3
2022,04,14,18,25.1
2022,04,14,19,23.5
2022,04,14,20,22.3
2022,04,14,21,24.4
2022,04,14,22,25.6
2022,04,14,23,27.8
2022,04,15,00,24.1
2022,04,15,01,27.1
2022,04,15,02,25.5
2022,04,15,03,18.6
2022,04,15,04,19.3
2022,04,15,05,30.0
2022,04,15,06,28.1
2022,04,15,07,25.5
2022,04,15,08,16.9
2022,04,15,09,16.1
2022,04,15,10,12.4
2022,04,15,11,10.7
2022,04,15,12,10.7
2022,04,15,13,10.6
2022,04,15,14,9.2
2022,04,15,15,9.0
2022,04,15,16,10.0
2022,04,15,17,9.4
2022,04,15,18,9.4
2022,04,15,19,8.5
2022,04,15,20,9.0
2022,04,15,21,9.7
2022,04,15,22,11.0
2022,04,15,23,11.7
2022,04,16,00,12.5
2022,04,16,01,14.2
2022,04,16,02,17.1
2022,04,16,03,18.4
2022,04,16,04,16.7
2022,04,16,05,16.7
2022,04,16,06,17.1
2022,04,16,07,18.2
2022,04,16,08,20.4
2022,04,16,09,20.5
2022,04,16,10,19.2
2022,04,16,11,14.5
2022,04,16,12,12.2
2022,04,16,13,11.6
2022,04,16,14,9.0
2022,04,16,15,8.4
2022,04,16,16,8.6
2022,04,16,17,7.5
2022,04,16,18,6.9
2022,04,16,19,9.1
2022,04,16,20,9.3
2022,04,16,21,7.5
2022,04,16,22,7.6
2022,04,16,23,7.2
2022,04,17,00,7.8
2022,04,17,01,8.5
2022,04,17,02,10.7
2022,04,17,03,11.6
2022,04,17,04,10.7
2022,04,17,05,11.1
2022,04,17,06,11.6
2022,04,17,07,11.8
2022,04,17,08,11.7
2022,04,17,09,10.3
2022,04,17,10,12.3
2022,04,17,11,12.7
2022,04,17,12,10.4
2022,04,17,13,8.9
2022,04,17,14,9.2
2022,04,17,15,8.8
2022,04,17,16,8.2
2022,04,17,17,5.8
2022,04,17,18,7.2
2022,04,18,04,5.0
2022,04,18,05,6.0
2022,04,18,06,6.0
2022,04,18,07,7.8
2022,04,18,08,8.0
2022,04,18,09,8.9
2022,04,18,10,9.3
2022,04,18,11,8.8
2022,04,18,12,8.2
2022,04,18,13,8.5
2022,04,18,14,5.5
2022,04,18,15,10.9
2022,04,18,16,16.6
2022,04,18,17,15.7
2022,04,18,18,13.1
2022,04,18,19,14.5
2022,04,18,20,17.4
2022,04,18,21,20.7
2022,04,18,22,19.7
2022,04,18,23,14.3
2022,04,19,00,11.5
2022,04,19,01,17.6
2022,04,19,02,19.8
2022,04,19,03,20.9
2022,04,19,04,22.5
2022,04,19,05,22.7
2022,04,19,06,22.9
2022,04,19,07,25.7
2022,04,19,08,22.2
2022,04,19,09,19.6
2022,04,19,10,13.3
2022,04,19,11,9.3
2022,04,19,12,9.2
