YEAR,MONTH,DAY,HOUR,O3
2020,05,22,05,35.0
2020,05,22,06,42.7
2020,05,22,07,39.9
2020,05,22,08,54.0
2020,05,22,09,80.0
2020,05,22,10,73.4
2020,05,22,11,63.6
2020,05,22,12,67.0
2020,05,22,13,65.1
2020,05,22,14,72.6
2020,05,22,15,77.3
2020,05,22,16,79.4
2020,05,22,17,78.4
2020,05,22,18,75.1
2020,05,22,19,62.7
2020,05,22,20,67.2
2020,05,22,21,67.3
2020,05,22,22,63.1
2020,05,22,23,64.8
2020,05,23,00,58.0
2020,05,23,01,58.6
2020,05,23,02,59.7
2020,05,23,03,57.9
2020,05,23,04,53.1
2020,05,23,05,35.8
2020,05,23,06,39.6
2020,05,23,07,54.8
2020,05,23,08,61.2
2020,05,23,09,64.6
2020,05,23,10,71.2
2020,05,23,11,76.6
2020,05,23,12,76.0
2020,05,23,13,81.1
2020,05,23,14,85.8
2020,05,23,15,87.0
2020,05,23,16,81.4
2020,05,23,17,80.5
2020,05,23,18,75.9
2020,05,23,19,72.6
2020,05,23,20,71.9
2020,05,23,21,61.1
2020,05,23,22,54.3
2020,05,23,23,44.2
2020,05,24,00,38.3
2020,05,24,01,57.4
2020,05,24,02,51.7
2020,05,24,03,48.2
2020,05,24,04,49.9
2020,05,24,05,50.7
2020,05,24,06,58.3
2020,05,24,07,59.9
2020,05,24,08,59.2
2020,05,24,09,57.7
2020,05,24,10,58.7
2020,05,24,11,57.4
2020,05,24,12,67.6
2020,05,24,13,62.7
2020,05,24,14,69.3
2020,05,24,15,60.1
2020,05,24,16,58.4
2020,05,24,17,58.2
2020,05,24,18,47.6
2020,05,24,19,40.0
2020,05,24,20,17.8
2020,05,24,21,49.3
2020,05,24,22,31.0
2020,05,24,23,50.1
2020,05,25,00,39.6
2020,05,25,01,53.2
2020,05,25,02,47.7
2020,05,25,03,49.4
2020,05,25,04,48.8
2020,05,25,05,53.4
2020,05,25,06,53.2
2020,05,25,07,55.0
2020,05,25,08,64.8
2020,05,25,09,68.4
2020,05,25,10,67.1
2020,05,25,11,68.8
2020,05,25,12,61.4
2020,05,25,13,72.2
2020,05,25,14,70.9
2020,05,25,15,81.4
2020,05,25,16,80.2
2020,05,25,17,78.5
2020,05,25,18,75.6
2020,05,25,19,74.8
2020,05,25,20,70.9
2020,05,25,21,44.7
2020,05,25,22,30.2
2020,05,25,23,27.7
2020,05,26,00,31.8
2020,05,26,01,51.7
2020,05,26,02,42.3
2020,05,26,03,19.2
2020,05,26,04,12.6
2020,05,26,05,5.1
2020,05,26,06,5.9
2020,05,26,07,39.6
2020,05,26,08,34.3
2020,05,26,09,55.0
2020,05,26,10,57.9
2020,05,26,11,45.8
2020,05,26,12,54.9
2020,05,26,13,85.3
2020,05,26,14,49.3
2020,05,26,15,55.2
2020,05,26,16,70.7
2020,05,26,17,81.0
2020,05,26,18,89.6
2020,05,26,19,84.2
2020,05,26,20,75.1
2020,05,26,21,61.6
2020,05,26,22,68.0
2020,05,26,23,71.5
2020,05,27,00,75.1
2020,05,27,01,65.9
2020,05,27,02,68.6
2020,05,27,03,67.6
2020,05,27,04,67.1
2020,05,27,05,69.9
2020,05,27,06,73.2
2020,05,27,07,72.4
2020,05,27,08,71.3
2020,05,27,09,71.4
2020,05,27,10,73.0
2020,05,27,11,79.9
2020,05,27,12,80.9
2020,05,27,13,85.3
2020,05,27,14,77.0
2020,05,27,15,81.5
2020,05,27,16,87.7
2020,05,27,17,87.1
2020,05,27,18,82.1
2020,05,27,19,83.1
2020,05,27,20,82.4
2020,05,27,21,73.3
2020,05,27,22,67.9
2020,05,27,23,60.6
2020,05,28,00,59.7
2020,05,28,01,67.1
2020,05,28,02,67.2
2020,05,28,03,66.6
2020,05,28,04,63.6
2020,05,28,05,59.9
2020,05,28,06,61.7
2020,05,28,07,65.3
2020,05,28,08,65.5
2020,05,28,09,67.1
2020,05,28,10,73.1
2020,05,28,11,73.9
2020,05,28,12,80.1
2020,05,28,13,84.4
2020,05,28,14,83.9
2020,05,28,15,84.0
2020,05,28,16,82.5
2020,05,28,17,82.8
2020,05,28,18,77.6
2020,05,28,19,74.1
2020,05,28,20,70.3
2020,05,28,21,67.4
2020,05,28,22,63.2
2020,05,28,23,59.7
2020,05,29,00,55.3
2020,05,29,01,56.5
2020,05,29,02,58.6
2020,05,29,03,58.0
2020,05,29,04,53.3
2020,05,29,05,49.5
2020,05,29,06,50.0
2020,05,29,07,53.1
2020,05,29,08,58.9
2020,05,29,09,63.3
2020,05,29,10,72.5
2020,05,29,11,69.9
2020,05,29,12,77.0
2020,05,29,13,85.0
2020,05,29,14,90.2
2020,05,29,15,95.7
2020,05,29,16,95.7
2020,05,29,17,95.0
2020,05,29,18,91.9
2020,05,29,19,79.7
2020,05,29,20,77.3
2020,05,29,21,71.3
2020,05,29,22,77.5
2020,05,29,23,79.9
2020,05,30,00,78.0
2020,05,30,01,74.3
2020,05,30,02,66.9
2020,05,30,03,63.1
2020,05,30,04,59.5
2020,05,30,05,54.6
2020,05,30,06,55.6
2020,05,30,07,60.9
2020,05,30,08,67.7
2020,05,30,09,79.6
2020,05,30,10,89.4
2020,05,30,11,95.1
2020,05,30,12,102.8
2020,05,30,13,109.0
2020,05,30,14,104.4
2020,05,30,15,105.1
2020,05,30,16,110.4
2020,05,30,17,113.0
2020,05,30,18,108.2
2020,05,30,19,104.7
2020,05,30,20,106.2
2020,05,30,21,105.6
2020,05,30,22,102.5
2020,05,30,23,94.0
2020,06,01,00,64.1
2020,06,01,01,62.0
2020,06,01,02,60.2
2020,06,01,03,59.4
2020,06,01,04,56.1
2020,06,01,05,53.4
2020,06,01,06,52.1
2020,06,01,07,53.3
2020,06,01,08,59.0
2020,06,01,09,69.6
2020,06,01,10,85.1
2020,06,01,11,80.5
2020,06,01,12,78.0
2020,06,01,13,79.9
2020,06,01,14,80.4
2020,06,01,15,80.5
2020,06,01,16,87.7
2020,06,01,17,92.5
2020,06,01,18,89.1
2020,06,01,19,83.8
2020,06,01,20,80.8
2020,06,01,21,77.9
2020,06,01,22,68.1
2020,06,01,23,67.5
2020,06,02,00,51.6
2020,06,02,01,45.6
2020,06,02,02,36.6
2020,06,02,03,28.5
2020,06,02,04,25.2
2020,06,02,05,21.9
2020,06,02,06,22.2
2020,06,02,07,33.2
2020,06,02,08,31.0
2020,06,02,09,33.0
2020,06,02,10,41.5
2020,06,02,11,62.5
2020,06,02,12,72.9
2020,06,02,13,70.9
2020,06,02,14,76.6
2020,06,02,15,71.5
2020,06,02,16,58.4
2020,06,02,17,79.1
2020,06,02,18,57.6
2020,06,02,19,60.2
2020,06,02,20,32.3
2020,06,02,21,47.5
2020,06,02,22,65.9
2020,06,02,23,69.4
2020,06,03,00,58.3
2020,06,03,01,54.8
2020,06,03,02,50.0
2020,06,03,03,52.5
2020,06,03,04,56.1
2020,06,03,05,49.9
2020,06,03,06,61.4
2020,06,03,07,70.9
2020,06,03,08,71.8
2020,06,03,09,82.1
2020,06,03,10,88.8
2020,06,03,11,94.9
2020,06,03,12,94.1
2020,06,03,13,98.7
2020,06,03,14,99.7
2020,06,03,15,96.1
2020,06,03,16,98.8
2020,06,03,17,106.1
2020,06,03,18,102.1
2020,06,03,19,97.1
2020,06,03,20,95.8
2020,06,03,21,95.1
2020,06,03,22,94.5
2020,06,03,23,91.8
2020,06,04,00,91.3
2020,06,04,01,92.3
2020,06,04,02,92.1
2020,06,04,03,96.9
2020,06,04,04,98.9
2020,06,04,05,96.0
2020,06,04,06,96.0
2020,06,04,07,95.3
2020,06,04,08,97.0
2020,06,04,09,95.3
2020,06,04,10,92.1
2020,06,04,11,86.2
2020,06,04,12,87.5
2020,06,04,13,87.4
2020,06,04,14,82.3
2020,06,04,15,81.5
2020,06,04,16,79.7
2020,06,04,17,82.9
2020,06,04,18,80.5
2020,06,04,19,78.0
2020,06,04,20,75.3
2020,06,04,21,74.8
2020,06,04,22,76.4
2020,06,04,23,70.9
2020,06,05,00,78.2
2020,06,05,01,80.8
2020,06,05,02,71.9
2020,06,05,03,49.1
2020,06,05,04,60.6
2020,06,05,05,48.2
2020,06,05,06,44.6
2020,06,05,07,44.9
2020,06,05,08,35.5
2020,06,05,09,52.5
2020,06,05,10,63.3
2020,06,05,11,65.4
2020,06,05,12,69.0
2020,06,05,13,80.2
2020,06,05,14,81.1
2020,06,05,15,78.5
2020,06,05,16,76.2
2020,06,05,17,67.7
2020,06,05,18,73.0
2020,06,05,19,69.9
2020,06,05,20,65.2
2020,06,05,21,59.5
2020,06,05,22,50.4
2020,06,05,23,56.5
2020,06,06,00,54.3
2020,06,06,01,56.5
2020,06,06,02,56.0
2020,06,06,03,56.6
2020,06,06,04,59.2
2020,06,06,05,59.0
2020,06,06,06,57.0
2020,06,06,07,58.1
2020,06,06,08,62.9
2020,06,06,09,66.4
2020,06,06,10,68.6
2020,06,06,11,68.1
2020,06,06,12,74.5
2020,06,06,13,73.9
2020,06,06,14,74.1
2020,06,06,15,71.9
2020,06,06,16,60.4
2020,06,06,17,60.5
2020,06,06,18,55.4
2020,06,06,19,54.2
2020,06,06,20,52.7
2020,06,06,21,48.6
2020,06,06,22,50.7
2020,06,06,23,41.1
2020,06,07,00,50.1
2020,06,07,01,56.5
2020,06,07,02,58.4
2020,06,07,03,58.8
2020,06,07,04,61.6
2020,06,07,05,55.4
2020,06,07,06,59.2
2020,06,07,07,58.9
2020,06,07,08,58.0
2020,06,07,09,68.4
2020,06,07,10,68.5
2020,06,07,11,69.6
2020,06,07,12,60.2
2020,06,07,13,57.3
2020,06,07,14,51.6
2020,06,07,15,46.1
2020,06,07,16,51.8
2020,06,07,17,53.4
2020,06,07,18,60.4
2020,06,07,19,59.4
2020,06,07,20,57.4
2020,06,07,21,50.4
2020,06,07,22,53.0
2020,06,07,23,55.3
2020,06,08,00,58.0
2020,06,08,01,64.7
2020,06,08,02,66.4
2020,06,08,03,66.5
2020,06,08,04,64.6
2020,06,08,05,64.1
2020,06,08,06,65.9
2020,06,08,07,64.2
2020,06,08,08,61.9
2020,06,08,09,65.2
2020,06,08,10,68.7
2020,06,08,11,76.5
2020,06,08,12,74.1
2020,06,08,13,72.2
2020,06,08,14,70.0
2020,06,08,15,71.1
2020,06,08,16,73.9
2020,06,08,17,74.3
2020,06,08,18,75.1
2020,06,08,19,72.8
2020,06,08,20,71.8
2020,06,08,21,72.0
2020,06,08,22,71.2
2020,06,08,23,68.3
2020,06,09,00,68.8
2020,06,09,01,71.3
2020,06,09,02,71.2
2020,06,09,03,68.6
2020,06,09,04,62.3
2020,06,09,05,59.0
2020,06,09,06,51.2
2020,06,09,07,52.9
2020,06,09,08,57.7
2020,06,09,09,69.0
2020,06,09,10,74.0
2020,06,09,11,76.5
2020,06,09,12,82.1
2020,06,09,13,87.5
2020,06,09,14,89.7
2020,06,09,15,92.4
2020,06,09,16,92.7
2020,06,09,17,96.0
2020,06,09,18,94.0
2020,06,09,19,93.1
2020,06,09,20,89.4
2020,06,09,21,90.3
2020,06,09,22,85.6
2020,06,09,23,79.5
2020,06,10,00,70.0
2020,06,10,01,68.2
2020,06,10,02,50.1
2020,06,10,03,65.9
2020,06,10,04,64.3
2020,06,10,05,57.7
2020,06,10,06,55.2
2020,06,10,07,69.3
2020,06,10,08,73.9
2020,06,10,09,72.5
2020,06,10,10,74.3
2020,06,10,11,78.4
2020,06,10,12,83.5
2020,06,10,13,88.8
2020,06,10,14,97.0
2020,06,10,15,100.3
2020,06,10,16,105.0
2020,06,10,17,108.1
2020,06,10,18,102.1
2020,06,10,19,93.3
2020,06,10,20,81.1
2020,06,10,21,51.8
2020,06,10,22,58.6
2020,06,10,23,56.7
2020,06,11,00,52.3
2020,06,11,01,51.9
2020,06,11,02,50.6
2020,06,11,03,49.5
2020,06,11,04,48.5
2020,06,11,05,46.4
2020,06,11,06,48.4
2020,06,11,07,60.7
2020,06,11,08,75.0
2020,06,11,09,81.4
2020,06,11,10,77.0
2020,06,11,11,77.4
2020,06,11,12,76.1
2020,06,11,13,67.7
2020,06,11,14,54.4
2020,06,11,15,60.0
2020,06,11,16,66.4
2020,06,11,17,70.8
2020,06,11,18,79.7
2020,06,11,19,80.5
2020,06,11,20,76.1
2020,06,11,21,38.7
2020,06,11,22,47.1
2020,06,11,23,59.3
2020,06,12,00,58.2
2020,06,12,01,51.1
2020,06,12,02,43.8
2020,06,12,03,36.3
2020,06,12,04,34.7
2020,06,12,05,25.0
2020,06,12,06,23.4
2020,06,12,07,32.4
2020,06,12,08,47.9
2020,06,12,09,63.8
2020,06,12,10,77.1
2020,06,12,11,86.4
2020,06,12,12,92.6
2020,06,12,13,95.3
2020,06,12,14,90.8
2020,06,12,15,84.3
2020,06,12,16,64.9
2020,06,12,17,80.7
2020,06,12,18,67.2
2020,06,12,19,25.8
2020,06,12,20,26.1
2020,06,12,21,35.0
2020,06,12,22,61.2
2020,06,12,23,68.7
2020,06,13,00,46.2
2020,06,13,01,51.4
2020,06,13,02,58.2
2020,06,13,03,57.8
2020,06,13,04,39.7
2020,06,13,05,33.0
2020,06,13,06,18.7
2020,06,13,07,40.0
2020,06,13,08,63.1
2020,06,13,09,72.5
2020,06,13,10,80.4
2020,06,13,11,61.1
2020,06,13,12,90.8
2020,06,13,13,99.7
2020,06,13,14,107.4
2020,06,13,15,119.5
2020,06,13,16,134.3
2020,06,13,17,123.7
2020,06,13,18,114.7
2020,06,13,19,109.0
2020,06,13,20,110.8
2020,06,13,21,92.6
2020,06,13,22,75.8
2020,06,13,23,73.8
2020,06,14,00,70.2
2020,06,14,01,41.5
2020,06,14,02,44.4
2020,06,14,03,27.4
2020,06,14,04,33.7
2020,06,14,05,22.6
2020,06,14,06,10.5
2020,06,14,07,27.6
2020,06,14,08,33.4
2020,06,14,09,54.4
2020,06,14,10,54.1
2020,06,14,11,54.7
2020,06,14,12,64.1
2020,06,14,13,68.8
2020,06,14,14,62.9
2020,06,14,15,67.5
2020,06,14,16,74.3
2020,06,14,17,73.7
2020,06,14,18,82.3
2020,06,14,19,85.1
2020,06,14,20,90.3
2020,06,14,21,75.5
2020,06,14,22,29.3
2020,06,14,23,8.9
2020,06,15,00,5.8
2020,06,15,01,27.8
2020,06,15,02,58.5
2020,06,15,03,51.6
2020,06,15,04,26.3
2020,06,15,05,28.1
2020,06,15,06,34.7
2020,06,15,07,31.3
2020,06,15,08,45.1
2020,06,15,09,55.5
2020,06,15,10,65.4
2020,06,15,11,55.9
2020,06,15,12,67.7
2020,06,15,13,79.0
2020,06,15,14,84.4
2020,06,15,15,89.0
2020,06,15,16,89.5
2020,06,15,17,92.6
2020,06,15,18,90.2
2020,06,15,19,97.2
2020,06,15,20,93.2
2020,06,15,21,76.4
2020,06,15,22,55.8
2020,06,15,23,42.3
2020,06,16,00,41.8
2020,06,16,01,73.5
2020,06,16,02,68.8
2020,06,16,03,57.4
2020,06,16,04,38.3
2020,06,16,05,47.9
2020,06,16,06,41.6
2020,06,16,07,27.8
2020,06,16,08,38.0
2020,06,16,09,39.0
2020,06,16,10,56.9
2020,06,16,11,80.5
2020,06,16,12,67.0
2020,06,16,13,88.2
2020,06,16,14,87.4
2020,06,16,15,90.2
2020,06,16,16,90.8
2020,06,16,17,90.1
2020,06,16,18,92.4
2020,06,16,19,76.6
2020,06,16,20,63.4
2020,06,16,21,50.3
2020,06,16,22,51.0
2020,06,16,23,48.8
2020,06,17,00,37.8
2020,06,17,01,25.8
2020,06,17,02,31.3
2020,06,17,03,34.1
2020,06,17,04,26.8
2020,06,17,05,27.7
2020,06,17,06,30.6
2020,06,17,07,44.4
2020,06,17,08,66.9
2020,06,17,09,83.6
2020,06,17,10,103.4
2020,06,17,13,95.1
2020,06,17,14,94.8
2020,06,17,15,99.2
2020,06,17,16,95.8
2020,06,17,17,94.7
2020,06,17,18,90.4
2020,06,17,19,88.7
2020,06,17,20,83.3
2020,06,17,21,84.5
2020,06,17,22,86.0
2020,06,17,23,89.0
2020,06,18,00,75.0
2020,06,18,01,68.3
2020,06,18,02,68.7
2020,06,18,03,65.6
2020,06,18,04,60.4
2020,06,18,05,60.0
2020,06,18,06,62.0
2020,06,18,07,78.3
2020,06,18,08,86.5
2020,06,18,09,81.3
2020,06,18,10,83.1
2020,06,18,11,95.3
2020,06,18,12,96.2
2020,06,18,13,76.2
2020,06,18,14,72.6
2020,06,18,15,83.8
2020,06,18,16,94.2
2020,06,18,17,81.0
2020,06,18,18,89.6
2020,06,18,19,80.6
2020,06,18,20,89.3
2020,06,18,21,72.8
2020,06,18,22,36.9
2020,06,18,23,46.5
2020,06,19,00,47.3
2020,06,19,01,48.9
2020,06,19,02,51.4
2020,06,19,03,35.3
2020,06,19,04,10.3
2020,06,19,05,10.9
2020,06,19,06,25.0
2020,06,19,07,39.1
2020,06,19,08,48.2
2020,06,19,09,63.2
2020,06,19,10,65.2
2020,06,19,11,79.1
2020,06,19,12,75.8
2020,06,19,13,86.2
2020,06,19,14,93.0
2020,06,19,15,90.2
2020,06,19,16,87.3
2020,06,19,17,72.7
2020,06,19,18,74.5
2020,06,19,19,56.1
2020,06,19,20,65.2
2020,06,19,21,65.4
2020,06,19,22,64.6
2020,06,19,23,59.3
2020,06,20,00,53.4
2020,06,20,01,40.5
2020,06,20,02,42.7
2020,06,20,03,41.0
2020,06,20,04,38.5
2020,06,20,05,45.4
2020,06,20,06,46.9
2020,06,20,07,48.3
2020,06,20,08,48.0
2020,06,20,09,51.9
2020,06,20,10,50.7
2020,06,20,11,56.1
2020,06,20,12,55.0
2020,06,20,13,55.7
2020,06,20,14,59.3
2020,06,20,15,58.7
2020,06,20,16,63.4
2020,06,20,17,72.8
2020,06,20,18,55.5
2020,06,20,19,66.9
2020,06,20,20,65.4
2020,06,20,21,49.6
2020,06,20,22,36.1
2020,06,20,23,31.4
2020,06,21,00,33.3
2020,06,21,01,16.7
2020,06,21,02,21.0
2020,06,21,03,33.9
2020,06,21,04,55.0
2020,06,21,05,57.3
2020,06,21,06,54.5
2020,06,21,07,48.4
2020,06,21,08,35.9
2020,06,21,09,46.4
2020,06,21,10,51.5
2020,06,21,11,70.3
2020,06,21,12,71.5
2020,06,21,13,64.1
2020,06,21,14,56.5
2020,06,21,15,55.6
2020,06,21,16,52.4
2020,06,21,17,51.6
2020,06,21,18,54.4
2020,06,21,19,63.2
2020,06,21,20,65.6
2020,06,21,21,55.2
2020,06,21,22,61.4
2020,06,21,23,59.2
2020,06,22,00,52.9
2020,06,22,01,51.6
2020,06,22,02,54.0
2020,06,22,03,51.4
2020,06,22,04,50.7
2020,06,22,05,40.4
2020,06,22,06,45.5
2020,06,22,07,42.1
2020,06,22,08,44.2
2020,06,22,09,51.2
2020,06,22,10,50.2
2020,06,22,11,57.2
2020,06,22,12,46.8
2020,06,22,13,62.1
2020,06,22,14,60.7
2020,06,22,15,53.1
2020,06,22,16,57.7
2020,06,22,17,51.0
2020,06,22,18,55.0
2020,06,22,19,60.6
2020,06,22,20,55.0
2020,06,22,21,33.9
2020,06,22,22,13.8
2020,06,22,23,22.9
2020,06,23,00,29.3
2020,06,23,01,30.4
2020,06,23,02,35.5
2020,06,23,03,35.1
2020,06,23,04,42.9
2020,06,23,05,16.6
2020,06,23,06,29.2
2020,06,23,07,53.5
2020,06,23,08,46.2
2020,06,23,09,60.5
2020,06,23,10,64.7
2020,06,23,11,79.4
2020,06,23,12,84.8
2020,06,23,13,88.3
2020,06,23,14,87.5
2020,06,23,15,85.2
2020,06,23,16,87.5
2020,06,23,17,86.9
2020,06,23,18,73.5
2020,06,23,19,54.0
2020,06,23,20,66.4
2020,06,23,21,81.2
2020,06,23,22,71.2
2020,06,23,23,78.0
2020,06,24,00,93.6
2020,06,24,01,84.6
2020,06,24,02,73.8
2020,06,24,03,69.1
2020,06,24,04,59.7
2020,06,24,05,58.6
2020,06,24,06,63.4
2020,06,24,07,67.4
2020,06,24,08,77.5
2020,06,24,09,94.1
2020,06,24,10,98.0
2020,06,24,11,120.8
2020,06,24,12,139.4
2020,06,24,13,145.5
2020,06,24,14,150.0
2020,06,24,15,148.8
2020,06,24,16,162.3
2020,06,24,17,166.3
2020,06,24,18,153.6
2020,06,24,19,139.1
2020,06,24,20,132.5
2020,06,24,21,117.5
2020,06,24,22,101.4
2020,06,24,23,95.0
2020,06,25,00,91.3
2020,06,25,01,88.9
2020,06,25,02,86.3
2020,06,25,03,76.0
2020,06,25,04,64.9
2020,06,25,05,55.1
2020,06,25,06,47.4
2020,06,25,07,46.3
2020,06,25,08,43.5
2020,06,25,09,60.8
2020,06,25,10,48.3
2020,06,25,11,82.0
2020,06,25,12,116.8
2020,06,25,13,115.0
2020,06,25,14,143.0
2020,06,25,15,156.0
2020,06,25,16,144.4
2020,06,25,17,158.5
2020,06,25,18,153.8
2020,06,25,19,149.1
2020,06,25,20,129.5
2020,06,25,21,111.3
2020,06,25,22,102.3
2020,06,25,23,89.7
2020,06,26,00,79.5
2020,06,26,01,60.3
2020,06,26,02,54.0
2020,06,26,03,55.3
2020,06,26,04,44.0
2020,06,26,05,44.4
2020,06,26,06,27.0
2020,06,26,07,25.3
2020,06,26,08,51.6
2020,06,26,09,65.6
2020,06,26,10,54.8
2020,06,26,11,75.9
2020,06,26,12,120.8
2020,06,26,13,110.5
2020,06,26,14,146.0
2020,06,26,15,159.2
2020,06,26,16,155.2
2020,06,26,17,136.8
2020,06,26,18,90.0
2020,06,26,19,81.7
2020,06,26,20,73.8
2020,06,26,21,37.2
2020,06,26,22,64.4
2020,06,26,23,72.9
2020,06,27,00,52.7
2020,06,27,01,43.0
2020,06,27,02,54.1
2020,06,27,03,67.8
2020,06,27,04,54.7
2020,06,27,05,53.9
2020,06,27,06,57.2
2020,06,27,07,59.4
2020,06,27,08,61.4
2020,06,27,09,63.4
2020,06,27,10,65.4
2020,06,27,11,74.9
2020,06,27,12,61.1
2020,06,27,13,66.4
2020,06,27,14,59.4
2020,06,27,15,65.7
2020,06,27,16,62.9
2020,06,27,17,65.9
2020,06,27,18,53.6
2020,06,27,19,59.5
2020,06,27,20,58.3
2020,06,27,21,49.8
2020,06,27,22,48.8
2020,06,27,23,47.9
2020,06,28,00,50.7
2020,06,28,01,50.6
2020,06,28,02,54.0
2020,06,28,03,57.9
2020,06,28,04,52.1
2020,06,28,05,56.1
2020,06,28,06,55.6
2020,06,28,07,57.4
2020,06,28,08,65.0
2020,06,28,09,64.2
2020,06,28,10,70.8
2020,06,28,11,71.0
2020,06,28,12,70.5
2020,06,28,13,71.0
2020,06,28,14,78.6
2020,06,28,15,76.1
2020,06,28,16,76.7
2020,06,28,17,75.6
2020,06,28,18,75.9
2020,06,28,19,72.1
2020,06,28,20,68.0
2020,06,28,21,64.1
2020,06,28,22,64.6
2020,06,28,23,59.6
2020,06,29,00,59.8
2020,06,29,01,55.1
2020,06,29,02,54.4
2020,06,29,03,48.0
2020,06,29,04,51.4
2020,06,29,05,43.7
2020,06,29,06,47.4
2020,06,29,07,43.4
2020,06,29,08,56.3
2020,06,29,09,64.0
2020,06,29,10,64.1
2020,06,29,11,67.9
2020,06,29,12,68.1
2020,06,29,13,65.6
2020,06,29,14,72.0
2020,06,29,15,66.5
2020,06,29,16,70.5
2020,06,29,17,74.0
2020,06,29,18,71.9
2020,06,29,19,71.8
2020,06,29,20,67.0
2020,06,29,21,63.6
2020,06,29,22,58.4
2020,06,29,23,58.1
2020,07,01,00,9.8
2020,07,01,01,14.6
2020,07,01,02,13.6
2020,07,01,03,14.0
2020,07,01,04,10.0
2020,07,01,05,11.0
2020,07,01,06,18.0
2020,07,01,07,23.1
2020,07,01,08,27.2
2020,07,01,09,35.5
2020,07,01,10,38.8
2020,07,01,11,49.5
2020,07,01,12,57.7
2020,07,01,13,64.5
2020,07,01,14,63.1
2020,07,01,15,77.0
2020,07,01,16,68.4
2020,07,01,17,61.7
2020,07,01,18,59.6
2020,07,01,19,50.4
2020,07,01,20,39.0
2020,07,01,21,36.8
2020,07,01,22,28.2
2020,07,01,23,31.8
2020,07,02,00,41.6
2020,07,02,01,34.5
2020,07,02,02,36.9
2020,07,02,03,26.0
2020,07,02,04,21.5
2020,07,02,05,24.1
2020,07,02,06,23.2
2020,07,02,07,31.2
2020,07,02,08,42.8
2020,07,02,09,43.6
2020,07,02,10,56.7
2020,07,02,11,55.4
2020,07,02,12,66.3
2020,07,02,13,63.8
2020,07,02,14,65.9
2020,07,02,15,62.6
2020,07,02,16,64.8
2020,07,02,17,50.0
2020,07,02,18,57.3
2020,07,02,19,50.1
2020,07,02,20,49.6
2020,07,02,21,46.4
2020,07,02,22,41.1
2020,07,02,23,51.9
2020,07,03,00,61.8
2020,07,03,01,63.6
2020,07,03,02,54.0
2020,07,03,03,56.9
2020,07,03,04,63.0
2020,07,03,05,49.4
2020,07,03,06,45.2
2020,07,03,07,61.0
2020,07,03,08,52.1
2020,07,03,09,49.8
2020,07,03,10,53.4
2020,07,03,11,59.2
2020,07,03,12,59.9
2020,07,03,13,67.8
2020,07,03,14,67.3
2020,07,03,15,65.7
2020,07,03,16,65.0
2020,07,03,17,63.0
2020,07,03,18,64.6
2020,07,03,19,64.6
2020,07,03,20,57.6
2020,07,03,21,57.4
2020,07,03,22,53.7
2020,07,03,23,58.5
2020,07,04,00,59.1
2020,07,04,01,58.2
2020,07,04,02,46.2
2020,07,04,03,53.7
2020,07,04,04,51.7
2020,07,04,05,43.0
2020,07,04,06,44.5
2020,07,04,07,41.4
2020,07,04,08,38.7
2020,07,04,09,31.4
2020,07,04,10,36.4
2020,07,04,11,33.3
2020,07,04,12,34.4
2020,07,04,13,33.3
2020,07,04,14,36.6
2020,07,04,15,38.7
2020,07,04,16,41.8
2020,07,04,17,37.0
2020,07,04,18,28.4
2020,07,04,19,25.8
2020,07,04,20,26.3
2020,07,04,21,25.6
2020,07,04,22,28.4
2020,07,04,23,25.0
2020,07,05,00,21.8
2020,07,05,01,21.4
2020,07,05,02,20.6
2020,07,05,03,19.9
2020,07,05,04,19.5
2020,07,05,05,21.9
2020,07,05,06,22.5
2020,07,05,07,19.0
2020,07,05,08,19.8
2020,07,05,09,23.6
2020,07,05,10,26.3
2020,07,05,11,32.1
2020,07,05,12,31.8
2020,07,05,13,39.4
2020,07,05,14,42.0
2020,07,05,15,50.1
2020,07,05,16,52.8
2020,07,05,17,64.1
2020,07,05,18,71.6
2020,07,05,19,69.7
2020,07,05,20,61.7
2020,07,05,21,47.7
2020,07,05,22,49.0
2020,07,05,23,54.0
2020,07,06,00,54.6
2020,07,06,01,54.1
2020,07,06,02,50.5
2020,07,06,03,49.4
2020,07,06,04,50.9
2020,07,06,05,47.9
2020,07,06,06,48.4
2020,07,06,07,48.4
2020,07,06,08,49.0
2020,07,06,09,53.7
2020,07,06,10,56.0
2020,07,06,11,59.3
2020,07,06,12,59.8
2020,07,06,13,63.1
2020,07,06,14,64.5
2020,07,06,15,52.6
2020,07,06,16,56.8
2020,07,06,17,65.0
2020,07,06,18,66.8
2020,07,06,19,67.0
2020,07,06,20,63.3
2020,07,06,21,61.1
2020,07,06,22,58.3
2020,07,06,23,42.3
2020,07,07,00,37.6
2020,07,07,01,33.0
2020,07,07,02,32.6
2020,07,07,03,48.2
2020,07,07,04,45.3
2020,07,07,05,32.5
2020,07,07,06,33.8
2020,07,07,07,46.5
2020,07,07,08,45.7
2020,07,07,09,52.8
2020,07,07,10,54.2
2020,07,07,11,65.7
2020,07,07,12,57.2
2020,07,07,13,66.6
2020,07,07,14,68.9
2020,07,07,15,69.3
2020,07,07,16,75.3
2020,07,07,17,72.4
2020,07,07,18,61.3
2020,07,07,19,71.3
2020,07,07,20,63.0
2020,07,07,21,53.1
2020,07,07,22,59.4
2020,07,07,23,53.4
2020,07,08,00,47.4
2020,07,08,01,53.8
